ride_id,driver_id,pickup_location_id,dropoff_location_id,pickup_datetime,trip_duration_minutes,fare_amount
9690,248,35,246,2026-01-16 01:42:00,37,63.53
19561,237,51,125,2026-01-16 02:04:00,59,95.24
16994,353,134,198,2026-01-16 02:11:00,32,53.89
9638,74,54,5,2026-01-16 02:14:00,37,62.52
18214,464,261,148,2026-01-16 02:32:00,34,57.73
3486,230,84,216,2026-01-16 02:37:00,49,75.13
6586,144,88,47,2026-01-16 02:40:00,11,20.59
13590,87,9,183,2026-01-16 02:45:00,40,68.29
18050,154,109,216,2026-01-16 02:47:00,50,77.31
19210,426,169,18,2026-01-16 02:54:00,49,76.08
5671,268,238,69,2026-01-16 03:02:00,8,14.31
9603,198,237,237,2026-01-16 03:06:00,21,32.78
17269,354,99,163,2026-01-16 03:21:00,33,53.63
3339,459,9,51,2026-01-16 03:25:00,29,51.26
14310,49,41,123,2026-01-16 03:27:00,58,89.21
240,126,8,179,2026-01-16 03:36:00,43,67.32
12801,137,189,68,2026-01-16 03:36:00,58,90.84
2885,245,148,257,2026-01-16 03:50:00,23,38.4
10202,343,256,72,2026-01-16 03:51:00,49,75.63
5733,267,224,38,2026-01-16 03:53:00,40,64.55
16187,194,97,54,2026-01-16 03:58:00,22,34.67
9360,1,62,254,2026-01-16 04:01:00,39,62.44
8169,19,251,10,2026-01-16 04:15:00,46,70.12
882,151,140,25,2026-01-16 04:19:00,16,29.19
6132,97,127,265,2026-01-16 04:24:00,40,58.98
15468,353,126,190,2026-01-16 04:37:00,16,27.68
18811,421,197,127,2026-01-16 04:48:00,58,93.24
8470,320,52,18,2026-01-16 04:54:00,12,21.96
13840,80,80,103,2026-01-16 05:11:00,31,49.22
16312,401,163,63,2026-01-16 05:15:00,54,87.65
4509,173,82,244,2026-01-16 05:33:00,36,57.48
6432,282,215,6,2026-01-16 05:36:00,59,96.28
19131,380,171,136,2026-01-16 05:43:00,19,27.77
9015,173,13,4,2026-01-16 05:46:00,22,38.45
10850,444,247,167,2026-01-16 05:47:00,51,77.58
2671,66,44,94,2026-01-16 05:58:00,28,43.23
14312,494,94,20,2026-01-16 06:18:00,42,67.53
6434,282,55,90,2026-01-16 06:20:00,43,66.94
8322,299,143,60,2026-01-16 06:26:00,44,70.63
6497,86,136,215,2026-01-16 06:30:00,30,49.95
13863,169,239,161,2026-01-16 06:38:00,6,11.75
9864,460,85,201,2026-01-16 06:41:00,5,9.11
470,297,118,57,2026-01-16 06:41:00,16,26.99
3907,288,165,260,2026-01-16 06:59:00,49,78.43
17285,417,91,13,2026-01-16 07:07:00,24,41.29
5910,88,245,163,2026-01-16 07:18:00,57,91.0
10623,214,105,239,2026-01-16 07:23:00,28,45.16
17077,338,126,180,2026-01-16 07:29:00,27,43.4
7042,276,120,61,2026-01-16 07:36:00,42,62.79
2182,218,252,187,2026-01-16 07:36:00,9,11.46
12304,476,217,44,2026-01-16 07:42:00,25,41.46
9079,224,189,249,2026-01-16 07:49:00,26,42.51
945,233,105,124,2026-01-16 07:58:00,6,8.75
16256,329,199,144,2026-01-16 08:04:00,28,48.23
14939,3,54,255,2026-01-16 08:06:00,12,18.74
19538,234,12,69,2026-01-16 08:15:00,37,58.61
18176,214,31,9,2026-01-16 08:16:00,26,41.95
8536,430,200,137,2026-01-16 08:38:00,57,88.33
18469,488,158,115,2026-01-16 08:54:00,44,71.71
8880,109,238,163,2026-01-16 09:05:00,35,55.24
9791,264,102,86,2026-01-16 09:15:00,12,23.05
5972,342,81,110,2026-01-16 09:17:00,25,41.35
9023,72,62,64,2026-01-16 09:18:00,17,26.56
7757,294,230,197,2026-01-16 09:24:00,48,73.42
6016,337,115,201,2026-01-16 09:35:00,18,28.77
2037,430,250,2,2026-01-16 09:35:00,31,50.11
7058,95,172,250,2026-01-16 09:36:00,11,20.3
6779,197,50,6,2026-01-16 09:37:00,54,83.07
12719,122,213,18,2026-01-16 09:38:00,40,61.28
12354,358,187,155,2026-01-16 09:43:00,12,22.2
5573,48,88,144,2026-01-16 09:48:00,7,15.48
2330,124,47,249,2026-01-16 09:57:00,11,18.75
2033,403,86,216,2026-01-16 10:07:00,28,46.26
18990,43,95,168,2026-01-16 10:07:00,48,73.95
9403,342,65,12,2026-01-16 10:11:00,18,30.53
6420,214,260,19,2026-01-16 10:14:00,48,73.25
6622,317,215,211,2026-01-16 10:17:00,24,35.41
12816,431,206,66,2026-01-16 10:31:00,37,63.38
7474,209,86,162,2026-01-16 10:47:00,34,52.12
3655,353,67,180,2026-01-16 10:52:00,31,49.31
18594,70,17,193,2026-01-16 10:55:00,53,83.81
4744,356,46,33,2026-01-16 11:00:00,5,11.96
4607,424,158,19,2026-01-16 11:03:00,12,21.33
16233,55,39,83,2026-01-16 11:09:00,53,84.35
3533,250,209,62,2026-01-16 11:11:00,15,27.34
10059,427,134,96,2026-01-16 11:12:00,5,10.85
13219,124,85,127,2026-01-16 11:23:00,20,36.62
3521,177,152,37,2026-01-16 11:34:00,60,92.75
12457,149,199,231,2026-01-16 11:37:00,32,50.45
1461,156,73,184,2026-01-16 11:40:00,45,68.72
11251,115,33,257,2026-01-16 11:41:00,41,64.47
12666,41,152,75,2026-01-16 11:51:00,36,54.0
8064,304,239,6,2026-01-16 12:00:00,52,78.51
12246,480,189,92,2026-01-16 12:06:00,8,20.2
7498,460,117,115,2026-01-16 12:07:00,57,88.15
795,16,45,252,2026-01-16 12:10:00,15,26.36
2993,62,150,137,2026-01-16 12:15:00,9,15.72
8965,126,136,226,2026-01-16 12:21:00,34,53.15
11743,202,90,129,2026-01-16 12:44:00,33,54.6
16012,496,184,5,2026-01-16 13:05:00,41,66.03
873,113,19,186,2026-01-16 13:07:00,47,73.77
7611,225,25,108,2026-01-16 13:16:00,7,12.75
3614,485,4,213,2026-01-16 13:23:00,6,7.91
13853,166,106,237,2026-01-16 13:23:00,7,12.91
14864,482,125,219,2026-01-16 14:03:00,26,44.43
6727,427,108,139,2026-01-16 14:03:00,26,43.36
18641,103,252,19,2026-01-16 14:22:00,11,19.04
8343,373,200,119,2026-01-16 14:30:00,40,64.75
4752,263,21,106,2026-01-16 14:33:00,20,33.94
3189,122,248,158,2026-01-16 15:04:00,46,72.08
1428,148,90,141,2026-01-16 15:08:00,26,41.0
16842,5,47,224,2026-01-16 15:09:00,5,10.51
18738,230,127,152,2026-01-16 15:15:00,51,81.6
1357,131,197,147,2026-01-16 15:16:00,36,50.26
13917,254,262,159,2026-01-16 15:21:00,47,71.04
10498,111,52,19,2026-01-16 15:28:00,44,67.95
9879,216,45,108,2026-01-16 15:39:00,52,78.6
3063,408,212,109,2026-01-16 15:39:00,26,40.95
7362,380,51,86,2026-01-16 15:41:00,11,18.16
15645,353,169,180,2026-01-16 15:43:00,9,14.82
17564,368,39,145,2026-01-16 15:52:00,24,42.24
8405,356,108,96,2026-01-16 15:57:00,42,63.39
9152,20,30,162,2026-01-16 16:03:00,35,57.1
12192,242,172,32,2026-01-16 16:04:00,43,67.09
16658,256,29,148,2026-01-16 16:08:00,57,87.41
9257,244,22,171,2026-01-16 16:11:00,21,37.56
3840,305,214,258,2026-01-16 16:13:00,33,51.31
394,20,39,259,2026-01-16 16:14:00,7,17.19
10870,235,233,35,2026-01-16 16:16:00,14,24.57
1978,156,90,56,2026-01-16 16:20:00,47,72.56
15320,449,263,144,2026-01-16 16:27:00,20,33.28
5514,394,35,192,2026-01-16 16:39:00,17,26.14
13602,182,5,87,2026-01-16 16:47:00,11,18.1
9608,249,2,35,2026-01-16 16:52:00,5,8.44
17066,205,117,222,2026-01-16 17:05:00,59,92.96
19227,460,226,145,2026-01-16 17:07:00,20,29.56
12959,304,176,233,2026-01-16 17:16:00,36,56.4
9456,161,118,178,2026-01-16 17:25:00,29,47.43
18466,301,162,196,2026-01-16 17:30:00,38,57.16
9887,452,244,48,2026-01-16 17:30:00,44,67.15
1652,399,215,239,2026-01-16 17:42:00,27,42.01
19941,13,145,157,2026-01-16 17:46:00,60,93.04
966,226,191,41,2026-01-16 17:48:00,15,25.24
7306,441,8,43,2026-01-16 17:49:00,33,57.63
18680,443,163,92,2026-01-16 17:56:00,15,28.04
2815,490,217,217,2026-01-16 18:12:00,31,48.6
18669,93,33,212,2026-01-16 18:17:00,38,64.55
15973,442,229,123,2026-01-16 18:24:00,7,10.9
19754,3,15,85,2026-01-16 18:40:00,51,80.74
7401,81,173,23,2026-01-16 18:47:00,30,46.6
19617,199,135,160,2026-01-16 18:49:00,45,71.22
7698,403,253,230,2026-01-16 18:57:00,10,19.79
17655,32,51,65,2026-01-16 19:13:00,40,62.24
8041,395,124,241,2026-01-16 19:15:00,8,14.04
9123,253,203,156,2026-01-16 19:16:00,8,12.39
9183,122,250,217,2026-01-16 19:17:00,38,60.08
6741,412,204,165,2026-01-16 19:18:00,8,11.7
3336,223,166,248,2026-01-16 19:19:00,13,23.49
10188,147,168,188,2026-01-16 19:25:00,7,12.13
15838,52,63,152,2026-01-16 19:26:00,30,45.21
2134,450,174,209,2026-01-16 19:26:00,24,40.23
10954,443,253,20,2026-01-16 19:46:00,14,23.48
11795,481,68,186,2026-01-16 20:03:00,23,37.44
192,159,23,162,2026-01-16 20:03:00,29,44.61
6987,292,226,96,2026-01-16 20:14:00,22,37.85
14388,269,216,170,2026-01-16 20:30:00,19,33.07
13267,391,94,74,2026-01-16 20:32:00,28,44.6
15779,449,71,256,2026-01-16 20:32:00,60,93.61
18686,208,85,25,2026-01-16 20:41:00,21,34.28
19516,269,93,6,2026-01-16 20:41:00,37,58.34
8633,198,241,93,2026-01-16 20:43:00,42,66.56
10091,119,111,141,2026-01-16 20:57:00,42,65.71
6803,395,86,81,2026-01-16 20:59:00,51,81.76
3412,315,128,126,2026-01-16 20:59:00,12,19.5
13115,452,111,180,2026-01-16 21:43:00,9,15.86
7153,426,252,152,2026-01-16 21:49:00,7,11.34
5107,348,56,179,2026-01-16 21:49:00,51,78.5
6619,66,33,145,2026-01-16 21:55:00,52,81.59
1369,170,213,135,2026-01-16 22:00:00,11,22.66
4268,467,209,139,2026-01-16 22:19:00,44,70.17
17790,60,209,216,2026-01-16 22:23:00,52,78.86
1598,358,177,94,2026-01-16 22:24:00,58,85.56
17698,161,144,125,2026-01-16 22:34:00,53,79.62
11007,30,235,215,2026-01-16 22:37:00,50,80.74
19658,79,30,88,2026-01-16 22:39:00,58,92.52
19742,366,141,194,2026-01-16 22:39:00,32,48.88
8172,287,58,58,2026-01-16 22:44:00,26,46.63
4581,240,232,246,2026-01-16 22:45:00,30,48.17
11043,410,227,168,2026-01-16 22:49:00,57,85.23
16008,360,8,26,2026-01-16 22:50:00,6,13.2
11705,69,120,205,2026-01-16 22:51:00,7,10.4
7159,427,20,19,2026-01-16 22:52:00,34,55.46
16333,480,26,133,2026-01-16 23:01:00,10,18.02
19766,224,86,222,2026-01-16 23:07:00,14,23.33
9794,163,58,164,2026-01-16 23:16:00,13,25.35
8837,314,233,253,2026-01-16 23:19:00,31,45.35
14982,122,19,262,2026-01-16 23:29:00,59,88.68
10839,349,158,109,2026-01-16 23:36:00,59,90.62
10099,311,130,253,2026-01-16 23:42:00,36,56.67
10331,60,196,140,2026-01-16 23:47:00,18,28.39
9597,50,14,164,2026-01-16 23:59:00,18,29.19
18679,272,9,130,2026-01-17 00:32:00,11,21.99
19118,71,217,217,2026-01-17 00:44:00,28,47.04
18829,498,216,27,2026-01-17 01:17:00,11,13.88
1969,395,77,144,2026-01-17 01:30:00,52,83.26
10966,229,215,144,2026-01-17 01:51:00,18,30.66
15498,92,96,99,2026-01-17 01:54:00,26,43.28
9655,379,135,128,2026-01-17 01:55:00,27,43.5
17048,147,140,12,2026-01-17 01:57:00,9,18.85
13594,309,164,60,2026-01-17 02:00:00,22,37.55
11611,36,103,245,2026-01-17 02:17:00,56,86.05
1251,255,121,225,2026-01-17 02:25:00,21,35.72
6007,83,140,139,2026-01-17 02:31:00,58,94.23
9737,250,139,3,2026-01-17 02:45:00,33,49.52
13725,14,245,97,2026-01-17 02:48:00,16,28.0
12954,279,73,215,2026-01-17 02:48:00,46,75.76
19396,176,220,34,2026-01-17 02:49:00,24,36.27
19255,291,249,157,2026-01-17 02:52:00,34,53.58
16303,34,64,165,2026-01-17 02:55:00,28,46.82
3367,8,40,231,2026-01-17 03:03:00,24,42.01
6265,15,262,208,2026-01-17 03:24:00,5,12.75
4141,20,166,30,2026-01-17 03:33:00,9,14.87
17229,246,247,34,2026-01-17 03:36:00,18,33.07
1069,306,169,144,2026-01-17 03:39:00,21,35.15
18570,221,85,106,2026-01-17 03:47:00,42,67.13
15330,20,23,166,2026-01-17 03:54:00,32,44.64
8130,384,208,79,2026-01-17 03:58:00,46,74.12
10678,340,11,193,2026-01-17 04:07:00,24,36.23
11834,381,166,101,2026-01-17 04:30:00,37,56.61
9709,490,195,124,2026-01-17 04:35:00,28,43.13
9490,213,198,95,2026-01-17 04:39:00,24,39.12
13932,322,204,188,2026-01-17 04:45:00,12,18.43
8411,385,186,58,2026-01-17 04:46:00,6,8.77
3591,351,108,40,2026-01-17 04:53:00,36,52.39
4460,232,224,140,2026-01-17 05:11:00,26,39.91
2661,218,70,17,2026-01-17 05:17:00,28,43.97
19759,434,226,28,2026-01-17 05:24:00,33,53.0
11905,348,31,52,2026-01-17 05:27:00,44,68.52
8458,273,99,17,2026-01-17 05:33:00,53,79.77
10257,149,191,188,2026-01-17 06:10:00,54,83.55
14498,282,48,131,2026-01-17 06:10:00,58,86.73
12174,282,252,265,2026-01-17 06:12:00,19,33.0
13798,270,75,87,2026-01-17 06:20:00,37,56.96
12265,494,197,128,2026-01-17 06:24:00,15,24.99
5613,419,210,264,2026-01-17 06:27:00,24,38.58
7720,205,136,169,2026-01-17 06:30:00,42,66.13
19317,312,218,186,2026-01-17 06:30:00,34,54.62
11388,88,251,42,2026-01-17 06:31:00,49,75.77
11469,473,118,145,2026-01-17 06:57:00,37,62.29
12088,246,185,248,2026-01-17 07:09:00,6,12.25
11856,341,151,59,2026-01-17 07:10:00,21,34.35
16751,56,182,36,2026-01-17 07:11:00,45,65.86
1585,238,90,85,2026-01-17 07:15:00,9,14.86
5253,248,83,91,2026-01-17 07:21:00,35,53.74
11132,188,224,217,2026-01-17 07:21:00,50,77.75
15916,318,165,220,2026-01-17 07:31:00,19,30.45
18124,236,203,3,2026-01-17 07:32:00,43,67.31
7817,116,206,60,2026-01-17 07:42:00,53,79.6
12742,457,262,211,2026-01-17 07:45:00,15,28.83
10529,88,68,116,2026-01-17 07:50:00,15,25.54
11666,391,85,175,2026-01-17 07:54:00,56,85.38
14484,180,121,18,2026-01-17 08:00:00,5,9.8
12478,250,249,185,2026-01-17 08:01:00,21,31.27
3927,397,25,17,2026-01-17 08:06:00,19,35.78
11940,94,194,23,2026-01-17 08:13:00,28,46.21
455,492,116,193,2026-01-17 08:15:00,54,85.12
316,418,144,24,2026-01-17 08:30:00,7,11.97
19142,289,253,100,2026-01-17 08:52:00,35,53.27
7278,391,73,22,2026-01-17 08:54:00,13,25.0
3424,224,97,185,2026-01-17 08:58:00,28,44.59
4440,476,263,241,2026-01-17 09:02:00,19,32.1
1692,474,47,18,2026-01-17 09:03:00,6,14.79
1066,430,249,95,2026-01-17 09:03:00,40,65.0
3744,186,250,154,2026-01-17 09:05:00,56,88.29
7884,225,153,16,2026-01-17 09:11:00,43,67.92
13320,128,112,78,2026-01-17 09:15:00,21,34.39
13183,124,214,33,2026-01-17 09:30:00,54,87.74
12625,315,24,72,2026-01-17 09:33:00,18,33.77
1373,170,209,76,2026-01-17 09:38:00,15,28.93
15006,107,26,172,2026-01-17 09:44:00,10,20.3
13062,235,9,142,2026-01-17 09:46:00,48,75.24
15344,245,70,109,2026-01-17 09:53:00,18,30.98
3960,469,232,224,2026-01-17 10:01:00,13,23.0
9713,76,12,214,2026-01-17 10:10:00,59,91.97
2390,341,211,11,2026-01-17 10:11:00,48,77.63
1320,307,17,76,2026-01-17 10:11:00,51,79.4
4373,114,42,181,2026-01-17 10:11:00,43,64.54
11030,106,107,42,2026-01-17 10:12:00,52,78.71
18387,209,164,100,2026-01-17 10:20:00,56,82.46
15009,16,47,255,2026-01-17 10:32:00,28,43.93
3169,95,236,62,2026-01-17 10:39:00,10,13.89
10726,493,153,235,2026-01-17 10:46:00,56,86.34
5725,396,49,6,2026-01-17 10:46:00,36,56.15
3750,492,59,245,2026-01-17 10:48:00,53,81.36
7584,114,8,110,2026-01-17 10:58:00,7,9.44
11279,324,251,58,2026-01-17 11:00:00,36,53.63
4505,169,264,109,2026-01-17 11:18:00,8,18.56
28,321,212,214,2026-01-17 11:30:00,56,86.65
831,84,234,204,2026-01-17 11:34:00,21,33.85
8929,362,102,8,2026-01-17 11:36:00,16,25.58
8923,291,260,134,2026-01-17 11:59:00,57,89.51
4338,192,155,74,2026-01-17 12:07:00,31,51.81
11762,336,67,148,2026-01-17 12:10:00,34,51.6
10208,453,34,236,2026-01-17 12:26:00,32,51.11
3684,10,35,236,2026-01-17 12:31:00,17,28.72
5982,334,5,242,2026-01-17 12:38:00,26,38.93
14537,308,170,61,2026-01-17 12:42:00,48,73.27
5807,482,69,144,2026-01-17 12:44:00,51,78.6
5901,236,87,265,2026-01-17 12:46:00,46,72.16
4669,390,252,61,2026-01-17 12:57:00,59,91.4
5661,495,69,177,2026-01-17 12:58:00,8,12.55
19758,2,142,254,2026-01-17 13:00:00,50,76.74
11540,137,170,86,2026-01-17 13:15:00,57,88.91
14567,115,97,25,2026-01-17 13:21:00,40,65.21
4531,483,118,176,2026-01-17 13:26:00,47,70.02
6853,1,148,167,2026-01-17 13:28:00,51,82.28
16629,336,127,183,2026-01-17 13:35:00,50,78.0
16434,131,242,57,2026-01-17 13:36:00,13,23.5
11976,467,264,126,2026-01-17 13:38:00,38,58.79
15327,211,258,99,2026-01-17 13:51:00,11,18.98
19480,364,60,222,2026-01-17 13:58:00,18,27.09
19997,124,1,72,2026-01-17 14:04:00,10,17.51
5020,96,32,117,2026-01-17 14:07:00,44,69.06
17651,255,210,29,2026-01-17 14:35:00,22,36.12
15853,303,206,124,2026-01-17 14:36:00,59,91.6
948,62,245,264,2026-01-17 14:42:00,18,28.52
777,182,37,251,2026-01-17 14:49:00,18,30.99
19117,60,125,249,2026-01-17 14:50:00,28,41.8
19569,375,167,86,2026-01-17 14:51:00,45,72.72
18656,329,124,144,2026-01-17 14:53:00,43,68.85
16825,379,140,218,2026-01-17 14:54:00,59,91.16
9296,337,257,67,2026-01-17 14:54:00,8,12.12
10768,135,64,113,2026-01-17 15:06:00,59,90.07
673,247,174,11,2026-01-17 15:09:00,35,57.9
18220,38,66,213,2026-01-17 15:11:00,21,35.1
9056,211,167,9,2026-01-17 15:12:00,20,32.48
3704,354,188,139,2026-01-17 15:20:00,53,80.14
12512,232,97,248,2026-01-17 15:26:00,9,17.14
8255,175,239,152,2026-01-17 15:31:00,31,47.9
3343,54,108,97,2026-01-17 15:42:00,60,91.9
4190,303,150,52,2026-01-17 15:48:00,45,68.77
6743,315,177,193,2026-01-17 15:55:00,22,38.43
15444,74,20,96,2026-01-17 16:17:00,30,47.24
6730,79,39,40,2026-01-17 16:23:00,21,35.91
18831,354,3,119,2026-01-17 16:24:00,46,70.31
364,383,13,148,2026-01-17 16:36:00,48,77.54
16681,454,66,12,2026-01-17 16:39:00,19,27.49
4305,453,259,149,2026-01-17 16:42:00,52,79.89
14502,370,148,38,2026-01-17 16:45:00,21,32.3
19383,57,172,46,2026-01-17 16:52:00,9,16.96
51,187,209,43,2026-01-17 16:56:00,18,28.03
14866,73,34,48,2026-01-17 17:06:00,28,44.15
382,41,102,6,2026-01-17 17:13:00,38,57.8
16571,213,168,204,2026-01-17 17:24:00,44,67.23
1288,107,112,120,2026-01-17 17:48:00,10,16.81
5444,390,141,257,2026-01-17 18:04:00,55,84.97
12948,98,235,100,2026-01-17 18:08:00,56,85.77
5152,26,90,66,2026-01-17 18:10:00,29,44.76
10782,417,59,30,2026-01-17 18:16:00,31,48.36
2749,32,51,219,2026-01-17 18:16:00,6,10.58
17515,369,220,80,2026-01-17 18:20:00,30,44.2
12296,367,119,162,2026-01-17 18:36:00,7,13.34
6578,329,155,171,2026-01-17 18:51:00,17,28.39
3485,479,1,213,2026-01-17 18:53:00,14,22.53
9847,386,127,56,2026-01-17 19:07:00,24,41.87
7127,459,11,129,2026-01-17 19:13:00,26,42.73
6721,313,231,134,2026-01-17 19:14:00,6,11.84
14746,123,176,4,2026-01-17 19:21:00,58,92.73
4311,336,138,252,2026-01-17 19:23:00,22,32.41
9530,59,51,218,2026-01-17 19:28:00,29,47.19
8059,381,113,236,2026-01-17 20:12:00,41,62.44
5517,34,77,124,2026-01-17 20:21:00,14,23.13
1353,263,84,189,2026-01-17 20:22:00,21,36.11
19965,80,210,57,2026-01-17 20:27:00,56,90.18
9463,259,107,202,2026-01-17 20:32:00,27,45.43
18838,202,43,137,2026-01-17 20:33:00,35,56.38
12839,362,149,192,2026-01-17 20:34:00,40,63.61
11807,29,223,114,2026-01-17 20:39:00,52,82.26
9910,397,123,135,2026-01-17 20:48:00,6,11.29
19063,333,165,193,2026-01-17 20:57:00,35,54.93
17314,46,246,148,2026-01-17 21:08:00,7,13.93
13795,384,234,37,2026-01-17 21:08:00,18,26.39
8478,25,164,209,2026-01-17 21:09:00,43,66.02
3764,476,20,129,2026-01-17 21:09:00,59,93.81
19283,374,144,140,2026-01-17 21:10:00,59,90.19
17660,41,37,107,2026-01-17 21:13:00,40,62.92
13413,493,70,132,2026-01-17 21:17:00,46,71.54
6115,127,117,125,2026-01-17 21:33:00,18,31.25
5859,469,23,11,2026-01-17 21:38:00,19,32.53
881,256,176,232,2026-01-17 21:49:00,56,86.84
18772,335,118,97,2026-01-17 21:51:00,16,30.07
15562,230,106,25,2026-01-17 21:51:00,25,38.55
19692,40,81,116,2026-01-17 21:59:00,51,79.81
14394,468,252,247,2026-01-17 22:08:00,22,35.29
7895,126,88,6,2026-01-17 22:11:00,11,20.4
18645,169,65,25,2026-01-17 22:17:00,32,51.89
17273,404,245,206,2026-01-17 22:20:00,43,67.57
15461,273,75,165,2026-01-17 22:34:00,29,44.12
2898,129,10,81,2026-01-17 22:38:00,19,32.39
3008,416,253,128,2026-01-17 22:45:00,15,28.34
1558,285,234,198,2026-01-17 22:57:00,16,25.01
14096,49,189,231,2026-01-17 23:04:00,48,71.96
6186,307,162,7,2026-01-17 23:05:00,8,14.66
10196,440,68,73,2026-01-17 23:06:00,26,40.07
13600,141,65,253,2026-01-17 23:11:00,42,60.36
1407,79,210,156,2026-01-17 23:15:00,22,32.4
16936,352,176,251,2026-01-17 23:16:00,8,11.69
2442,145,24,210,2026-01-17 23:28:00,6,12.6
1310,210,28,232,2026-01-17 23:49:00,38,60.96
2556,497,233,62,2026-01-18 00:00:00,12,22.02
1124,161,251,54,2026-01-18 00:10:00,34,56.07
6968,129,52,92,2026-01-18 00:19:00,41,63.29
5700,48,177,8,2026-01-18 00:31:00,25,42.08
1196,348,85,84,2026-01-18 00:31:00,40,63.71
17626,93,200,11,2026-01-18 00:38:00,36,56.31
6827,14,185,39,2026-01-18 00:39:00,44,68.39
19458,316,49,64,2026-01-18 00:41:00,54,83.29
12114,225,66,30,2026-01-18 00:58:00,56,86.54
9309,437,253,224,2026-01-18 01:01:00,46,73.28
6342,58,128,193,2026-01-18 01:05:00,24,40.13
9933,43,35,81,2026-01-18 01:09:00,55,83.47
1961,339,132,4,2026-01-18 01:13:00,46,72.93
14230,455,196,71,2026-01-18 01:42:00,27,43.78
17918,168,186,256,2026-01-18 01:54:00,26,40.53
13247,209,10,45,2026-01-18 01:54:00,39,61.94
6197,487,85,118,2026-01-18 01:58:00,51,78.77
2305,48,172,244,2026-01-18 02:30:00,28,46.24
2031,287,57,124,2026-01-18 02:33:00,45,68.25
2711,211,156,65,2026-01-18 02:33:00,13,22.79
17045,280,140,21,2026-01-18 02:42:00,46,74.1
16237,422,28,50,2026-01-18 02:55:00,40,63.67
11421,197,55,251,2026-01-18 02:58:00,21,34.79
5241,132,37,170,2026-01-18 03:00:00,25,39.31
7083,355,137,45,2026-01-18 03:05:00,49,72.42
13767,296,162,223,2026-01-18 03:06:00,40,66.97
7636,67,44,149,2026-01-18 03:14:00,45,66.46
9131,372,44,168,2026-01-18 03:15:00,31,53.34
4180,186,13,234,2026-01-18 03:21:00,31,47.72
16036,32,146,233,2026-01-18 03:30:00,54,83.75
17466,333,190,211,2026-01-18 03:34:00,14,19.57
8189,394,234,149,2026-01-18 03:36:00,52,83.0
19113,120,84,48,2026-01-18 03:38:00,12,20.27
14877,31,61,205,2026-01-18 03:41:00,47,73.53
18298,76,159,86,2026-01-18 03:41:00,17,26.57
9503,408,204,39,2026-01-18 03:45:00,21,31.35
7017,68,220,9,2026-01-18 03:56:00,19,32.36
18739,499,219,143,2026-01-18 04:00:00,40,59.45
6679,390,233,27,2026-01-18 04:06:00,14,26.96
15412,284,108,37,2026-01-18 04:11:00,5,10.84
18837,254,167,28,2026-01-18 04:13:00,58,86.93
706,225,10,239,2026-01-18 04:24:00,19,32.93
14677,379,218,4,2026-01-18 04:30:00,26,43.41
6042,308,121,160,2026-01-18 04:33:00,16,27.0
10670,221,47,98,2026-01-18 04:36:00,60,93.29
2424,444,152,86,2026-01-18 04:37:00,11,18.82
10936,365,123,183,2026-01-18 04:41:00,15,25.76
19226,268,131,224,2026-01-18 04:47:00,20,33.78
11630,353,33,184,2026-01-18 05:02:00,17,28.91
2125,295,74,20,2026-01-18 05:06:00,24,41.67
12757,338,189,186,2026-01-18 05:06:00,44,70.85
11486,147,2,26,2026-01-18 05:11:00,54,83.47
6736,187,93,241,2026-01-18 05:14:00,48,72.2
9132,202,100,100,2026-01-18 05:19:00,45,73.53
13874,32,88,84,2026-01-18 05:45:00,44,66.43
6939,74,75,219,2026-01-18 05:52:00,8,16.65
17074,373,127,91,2026-01-18 05:56:00,58,88.09
15741,360,5,100,2026-01-18 06:02:00,34,55.82
13338,275,264,7,2026-01-18 06:14:00,21,36.52
12423,29,203,106,2026-01-18 06:17:00,16,26.16
6519,235,53,156,2026-01-18 06:26:00,42,65.54
3824,233,59,73,2026-01-18 06:30:00,37,57.77
14507,281,212,46,2026-01-18 06:35:00,39,64.15
4562,307,201,243,2026-01-18 06:41:00,15,25.14
2430,110,240,11,2026-01-18 06:41:00,41,65.03
5259,354,185,25,2026-01-18 06:45:00,42,66.87
5967,403,253,27,2026-01-18 06:54:00,54,83.23
17136,266,79,61,2026-01-18 07:07:00,23,37.64
163,486,71,234,2026-01-18 07:23:00,38,60.27
360,48,231,89,2026-01-18 07:40:00,24,37.51
2710,283,83,126,2026-01-18 07:40:00,32,51.29
15961,411,231,165,2026-01-18 07:46:00,30,46.96
6231,408,147,166,2026-01-18 07:48:00,60,91.79
5272,68,136,80,2026-01-18 07:51:00,60,94.75
6616,13,68,188,2026-01-18 07:59:00,38,61.63
8229,452,2,201,2026-01-18 08:06:00,5,11.69
4062,399,46,243,2026-01-18 08:10:00,16,26.85
4989,477,188,132,2026-01-18 08:12:00,24,39.19
13143,486,190,84,2026-01-18 08:15:00,51,82.54
19190,7,234,56,2026-01-18 08:15:00,26,38.01
3622,35,111,230,2026-01-18 08:28:00,49,76.82
5618,51,61,76,2026-01-18 08:35:00,12,21.08
15168,173,51,103,2026-01-18 08:44:00,48,74.44
2011,197,82,52,2026-01-18 08:49:00,16,25.51
8428,398,81,130,2026-01-18 09:00:00,36,59.59
2643,483,18,123,2026-01-18 09:13:00,25,40.7
922,498,148,88,2026-01-18 09:14:00,16,29.66
12634,83,198,164,2026-01-18 09:14:00,58,89.16
11017,230,69,79,2026-01-18 09:36:00,27,44.15
10622,322,111,112,2026-01-18 09:39:00,42,67.41
